s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 1.1160262E+002, 4.5136960E+001, 3.7057817E+001, 4.7446029E+001, 4.6270208E+001, 6.0178120E+001, 5.6765344E+001, 6.4046488E+001, 6.2689698E+001, 2.8344133E+001, 2.9576067E+001, 2.7995270E+001, 2.9845884E+001, 2.8454253E+001, 3.1185963E+001, 3.0343415E+001, 3.4480963E+001, 3.3887211E+001, 3.7993179E+001, 2.8606048E+001, 2.8147370E+001, 2.7901760E+001, 2.8419381E+001, 2.8166583E+001, 2.8993530E+001, 2.8213391E+001, 3.0113082E+001, 2.7788508E+001, 3.2353592E+001
 1.1200234E+002, 4.4529036E+001, 3.6338943E+001, 4.6535920E+001, 4.5608516E+001, 5.9675315E+001, 5.6016850E+001, 6.3416768E+001, 6.2113998E+001, 2.8098757E+001, 2.9518544E+001, 2.8138562E+001, 2.9740481E+001, 2.8279020E+001, 3.0985648E+001, 2.9760664E+001, 3.4194328E+001, 3.3237650E+001, 3.7757730E+001, 2.8186503E+001, 2.8189874E+001, 2.8256012E+001, 2.8384160E+001, 2.7088114E+001, 2.8863635E+001, 2.7983007E+001, 2.9954495E+001, 2.8474789E+001, 3.1975773E+001
 1.1240064E+002, 4.3883206E+001, 3.5646488E+001, 4.5753468E+001, 4.4655523E+001, 5.9119646E+001, 5.5234713E+001, 6.2831397E+001, 6.1441374E+001, 2.8824793E+001, 2.9464799E+001, 2.8218945E+001, 2.9649716E+001, 2.8278663E+001, 3.0809579E+001, 2.9822600E+001, 3.3893610E+001, 3.1190708E+001, 3.7408625E+001, 2.8098445E+001, 2.8184588E+001, 2.8101962E+001, 2.8378723E+001, 2.8094258E+001, 2.8750824E+001, 2.7203249E+001, 2.9755018E+001, 2.8353055E+001, 3.1683780E+001
 1.1280376E+002, 4.3253389E+001, 3.5051551E+001, 4.5043752E+001, 4.3709509E+001, 5.8578265E+001, 5.4515113E+001, 6.2273180E+001, 6.0753369E+001, 2.9751954E+001, 2.9490164E+001, 2.8319925E+001, 2.9578013E+001, 2.8276123E+001, 3.0663674E+001, 2.9354168E+001, 3.3584832E+001, 3.1382464E+001, 3.7023812E+001, 2.7811382E+001, 2.8167745E+001, 2.8066204E+001, 2.8360853E+001, 2.8273014E+001, 2.8704214E+001, 2.7462125E+001, 2.9550923E+001, 2.7516623E+001, 3.1387907E+001
 1.1320217E+002, 4.2658982E+001, 3.4561460E+001, 4.4420405E+001, 4.2796884E+001, 5.8033092E+001, 5.3904644E+001, 6.1778702E+001, 6.0062048E+001, 2.9886809E+001, 2.9539147E+001, 2.8867579E+001, 2.9536644E+001, 2.9776545E+001, 3.0561332E+001, 2.8345539E+001, 3.3213481E+001, 3.1088329E+001, 3.6647324E+001, 2.7645682E+001, 2.8135280E+001, 2.7690532E+001, 2.8321092E+001, 2.8175269E+001, 2.8680260E+001, 2.8057505E+001, 2.9406194E+001, 2.7558761E+001, 3.1119025E+001
 1.1360118E+002, 4.2065007E+001, 3.4114943E+001, 4.3877023E+001, 4.2048210E+001, 5.7467288E+001, 5.3332465E+001, 6.1328750E+001, 5.9455281E+001, 3.0013117E+001, 2.9582580E+001, 2.9349284E+001, 2.9529811E+001, 3.0423370E+001, 3.0563513E+001, 2.8380067E+001, 3.2877839E+001, 2.9491442E+001, 3.6187881E+001, 2.7356440E+001, 2.8095072E+001, 2.7398882E+001, 2.8263667E+001, 2.7347224E+001, 2.8605510E+001, 2.7853972E+001, 2.9278927E+001, 2.7764074E+001, 3.0879849E+001
 1.1400315E+002, 4.1642355E+001, 3.3739133E+001, 4.3323589E+001, 4.1305618E+001, 5.6949134E+001, 5.2843121E+001, 6.0849328E+001, 5.8851249E+001, 2.9038842E+001, 2.9606244E+001, 2.9627314E+001, 2.9543408E+001, 2.9302760E+001, 3.0510763E+001, 2.9273398E+001, 3.2595523E+001, 2.9394990E+001, 3.5688730E+001, 2.7475834E+001, 2.8046548E+001, 2.7206889E+001, 2.8189661E+001, 2.6935547E+001, 2.8478166E+001, 2.7652596E+001, 2.9154716E+001, 2.7865073E+001, 3.0662596E+001
 1.1440305E+002, 4.1310528E+001, 3.3388718E+001, 4.2806376E+001, 4.0537218E+001, 5.6480390E+001, 5.2368264E+001, 6.0394060E+001, 5.8237307E+001, 2.8222506E+001, 2.9546073E+001, 2.8787872E+001, 2.9532109E+001, 3.0206970E+001, 3.0459705E+001, 3.3475458E+001, 3.2532866E+001, 2.9177742E+001, 3.5231036E+001, 2.7834194E+001, 2.8016059E+001, 2.7473986E+001, 2.8124407E+001, 2.7058328E+001, 2.8372952E+001, 2.7800798E+001, 2.9031757E+001, 2.7898447E+001, 3.0439530E+001
 1.1480090E+002, 4.0777443E+001, 3.3066733E+001, 4.2291069E+001, 3.9764947E+001, 5.5953194E+001, 5.1913478E+001, 5.9927692E+001, 5.7617854E+001, 2.8748553E+001, 2.9489801E+001, 2.9229119E+001, 2.9509914E+001, 3.1118426E+001, 3.0483840E+001, 3.2738071E+001, 3.2579286E+001, 3.1599034E+001, 3.4882776E+001, 2.8593550E+001, 2.8042776E+001, 2.8045123E+001, 2.8089713E+001, 2.7404471E+001, 2.8298701E+001, 2.7359277E+001, 2.8914992E+001, 2.7916777E+001, 3.0246313E+001
 1.1520032E+002, 4.0239550E+001, 3.2729166E+001, 4.1519192E+001, 3.8964434E+001, 5.5455552E+001, 5.1402721E+001, 5.9242329E+001, 5.6934445E+001, 2.9570194E+001, 2.9493146E+001, 2.8982673E+001, 2.9485668E+001, 3.0648408E+001, 3.0517258E+001, 3.2533536E+001, 3.2573710E+001, 3.1553473E+001, 3.4663857E+001, 2.8674144E+001, 2.8085118E+001, 2.8605320E+001, 2.8129083E+001, 2.8120271E+001, 2.8257795E+001, 2.7220665E+001, 2.8788585E+001, 2.7471722E+001, 3.0056164E+001
 1.1560304E+002, 3.9632542E+001, 3.2308528E+001, 4.0750494E+001, 3.8198964E+001, 5.4910814E+001, 5.0734791E+001, 5.8570415E+001, 5.6255929E+001, 2.9539017E+001, 2.9525088E+001, 2.9502698E+001, 2.9486371E+001, 3.1489723E+001, 3.0540066E+001, 3.2667065E+001, 3.2575819E+001, 3.2154283E+001, 3.4468487E+001, 2.8827198E+001, 2.8147906E+001, 2.8430802E+001, 2.8160926E+001, 2.8327843E+001, 2.8269271E+001, 2.7845440E+001, 2.8691133E+001, 2.7361888E+001, 2.9850072E+001
 1.1600136E+002, 3.9028514E+001, 3.1916926E+001, 4.0097268E+001, 3.7523836E+001, 5.4342046E+001, 5.0102468E+001, 5.7961746E+001, 5.5630121E+001, 2.9477382E+001, 2.9546503E+001, 2.9506616E+001, 2.9499897E+001, 3.2905782E+001, 3.0655046E+001, 3.2173437E+001, 3.2561879E+001, 3.2045429E+001, 3.4303892E+001, 2.8423699E+001, 2.8194910E+001, 2.8678263E+001, 2.8196892E+001, 2.8320864E+001, 2.8277892E+001, 2.7995135E+001, 2.8637856E+001, 2.7944985E+001, 2.9675520E+001
 1.1640168E+002, 3.8541290E+001, 3.1608724E+001, 3.9526167E+001, 3.6918694E+001, 5.3849499E+001, 4.9559692E+001, 5.7425441E+001, 5.5051174E+001, 2.9374004E+001, 2.9552371E+001, 2.9438934E+001, 2.9512775E+001, 3.1929193E+001, 3.0763081E+001, 3.2196306E+001, 3.2537824E+001, 3.1660767E+001, 3.4122494E+001, 2.8271518E+001, 2.8206286E+001, 2.8439918E+001, 2.8235866E+001, 2.8509057E+001, 2.8288479E+001, 2.8109570E+001, 2.8589819E+001, 2.8075386E+001, 2.9544139E+001
 1.1680142E+002, 3.8168904E+001, 3.1357686E+001, 3.9038440E+001, 3.6373213E+001, 5.3453918E+001, 4.9047201E+001, 5.6951967E+001, 5.4520874E+001, 2.9477799E+001, 2.9552968E+001, 2.9109694E+001, 2.9501148E+001, 2.9648583E+001, 3.0760439E+001, 3.1851774E+001, 3.2503019E+001, 3.1642030E+001, 3.3961642E+001, 2.8356913E+001, 2.8213388E+001, 2.8195686E+001, 2.8245247E+001, 2.8543779E+001, 2.8316555E+001, 2.8322658E+001, 2.8562447E+001, 2.8103026E+001, 2.9427663E+001
 1.1720363E+002, 3.7890507E+001, 3.1107564E+001, 3.8617654E+001, 3.5812995E+001, 5.3146422E+001, 4.8498050E+001, 5.6511180E+001, 5.3949855E+001, 2.9976779E+001, 2.9580306E+001, 2.9460252E+001, 2.9493270E+001, 2.9140925E+001, 3.0662687E+001, 3.0906734E+001, 3.2436444E+001, 3.0984249E+001, 3.3793519E+001, 2.9177856E+001, 2.8267205E+001, 2.8584480E+001, 2.8255020E+001, 2.8301279E+001, 2.8324458E+001, 2.8606834E+001, 2.8560616E+001, 2.8405991E+001, 2.9336311E+001
 1.1760240E+002, 3.7602494E+001, 3.0904421E+001, 3.8248102E+001, 3.5295800E+001, 5.2805385E+001, 4.8013118E+001, 5.6097667E+001, 5.3393053E+001, 3.2150668E+001, 2.9679218E+001, 3.0305668E+001, 2.9525995E+001, 2.9222483E+001, 3.0557302E+001, 2.9498967E+001, 3.2281742E+001, 2.9868099E+001, 3.3580075E+001, 2.9387423E+001, 2.8360784E+001, 2.9068459E+001, 2.8306224E+001, 2.8551132E+001, 2.8336226E+001, 2.8545436E+001, 2.8564095E+001, 2.8521958E+001, 2.9263694E+001
 1.1800314E+002, 3.7273523E+001, 3.0723190E+001, 3.7919722E+001, 3.4828675E+001, 5.2399380E+001, 4.7513572E+001, 5.5684532E+001, 5.2857951E+001, 3.3569039E+001, 2.9938243E+001, 3.3870779E+001, 2.9739271E+001, 2.9952580E+001, 3.0490022E+001, 2.9373354E+001, 3.2082595E+001, 2.9651507E+001, 3.3360079E+001, 2.8864507E+001, 2.8445642E+001, 2.9337981E+001, 2.8391357E+001, 2.8664688E+001, 2.8361752E+001, 2.8543056E+001, 2.8566066E+001, 2.8524820E+001, 2.9208506E+001
 1.1840196E+002, 3.6966275E+001, 3.0561910E+001, 3.7624230E+001, 3.4391072E+001, 5.1983078E+001, 4.7049130E+001, 5.5291472E+001, 5.2327419E+001, 3.0626824E+001, 3.0094910E+001, 3.6143895E+001, 3.0150765E+001, 3.3477986E+001, 3.0582555E+001, 2.9184911E+001, 3.1882061E+001, 2.9745199E+001, 3.3159452E+001, 2.8762439E+001, 2.8461904E+001, 2.8616511E+001, 2.8447278E+001, 2.8857538E+001, 2.8393076E+001, 2.8552620E+001, 2.8567520E+001, 2.8594726E+001, 2.9156847E+001
 1.1880022E+002, 3.6809045E+001, 3.0406811E+001, 3.7311590E+001, 3.4026769E+001, 5.1626304E+001, 4.6568712E+001, 5.4887020E+001, 5.1868092E+001, 3.0206118E+001, 3.0127356E+001, 3.5862179E+001, 3.0663549E+001, 3.5796377E+001, 3.0960640E+001, 2.9722494E+001, 3.1712124E+001, 2.9914467E+001, 3.2958578E+001, 2.9003971E+001, 2.8503965E+001, 2.8850514E+001, 2.8464904E+001, 2.8487847E+001, 2.8420818E+001, 2.8733622E+001, 2.8574602E+001, 2.8634712E+001, 2.9124019E+001
 1.1920343E+002, 3.6837844E+001, 3.0272048E+001, 3.7020596E+001, 3.3662222E+001, 5.1240937E+001, 4.6118625E+001, 5.4479426E+001, 5.1374066E+001, 3.0084037E+001, 3.0147986E+001, 3.2494684E+001, 3.0992776E+001, 3.5479994E+001, 3.1350759E+001, 3.3481299E+001, 3.1711753E+001, 3.0422866E+001, 3.2777767E+001, 2.9412167E+001, 2.8569131E+001, 2.9100762E+001, 2.8508460E+001, 2.8615689E+001, 2.8424223E+001, 2.8810939E+001, 2.8591904E+001, 2.8923465E+001, 2.9099693E+001
 1.1960166E+002, 3.6646732E+001, 3.0157424E+001, 3.6806448E+001, 3.3295244E+001, 5.0750571E+001, 4.5708554E+001, 5.4049524E+001, 5.0838421E+001, 3.0851219E+001, 3.0191865E+001, 3.0295752E+001, 3.1003261E+001, 3.4663981E+001, 3.1643072E+001, 3.4791469E+001, 3.1915087E+001, 2.9643648E+001, 3.2582153E+001, 2.9332441E+001, 2.8647217E+001, 2.9533273E+001, 2.8588098E+001, 2.9267438E+001, 2.8470345E+001, 2.8646469E+001, 2.8603960E+001, 2.8969635E+001, 2.9090241E+001
 1.2000278E+002, 3.6182301E+001, 3.0070078E+001, 3.6685472E+001, 3.2963569E+001, 5.0194390E+001, 4.5361931E+001, 5.3597730E+001, 5.0316913E+001, 3.0799869E+001, 3.0279674E+001, 3.1461339E+001, 3.0990287E+001, 3.0887378E+001, 3.1717035E+001, 3.4432098E+001, 3.2102393E+001, 2.9607923E+001, 3.2348999E+001, 2.9257506E+001, 2.8708496E+001, 2.9313218E+001, 2.8665115E+001, 2.9445654E+001, 2.8557939E+001, 2.9180021E+001, 2.8626567E+001, 2.8964467E+001, 2.9086173E+001
 1.2040136E+002, 3.5731178E+001, 3.0002213E+001, 3.6709313E+001, 3.2675871E+001, 4.9663904E+001, 4.5068254E+001, 5.3186034E+001, 4.9830568E+001, 3.0008003E+001, 3.0301233E+001, 3.2350838E+001, 3.1098240E+001, 3.1349308E+001, 3.1648482E+001, 3.3144204E+001, 3.2245377E+001, 3.0314912E+001, 3.2186702E+001, 2.9185453E+001, 2.8755892E+001, 2.9241907E+001, 2.8720678E+001, 2.8895013E+001, 2.8612678E+001, 2.9377407E+001, 2.8694937E+001, 2.9083278E+001, 2.9079716E+001
 1.2080231E+002, 3.5391552E+001, 2.9939025E+001, 3.6705089E+001, 3.2410721E+001, 4.9249482E+001, 4.4775397E+001, 5.2774137E+001, 4.9347201E+001, 2.9571996E+001, 3.0277103E+001, 3.0426435E+001, 3.1125288E+001, 3.2637865E+001, 3.1682504E+001, 3.1921701E+001, 3.2251893E+001, 3.0707429E+001, 3.2077778E+001, 2.9132621E+001, 2.8793178E+001, 2.9063382E+001, 2.8759779E+001, 2.8996393E+001, 2.8648295E+001, 2.9005641E+001, 2.8743277E+001, 2.9189821E+001, 2.9092976E+001
 1.2120437E+002, 3.5171710E+001, 2.9883615E+001, 3.6647235E+001, 3.2193161E+001, 4.8873950E+001, 4.4429450E+001, 5.2390345E+001, 4.8895077E+001, 2.9746055E+001, 3.0230553E+001, 2.9869702E+001, 3.1037406E+001, 3.1403320E+001, 3.1724418E+001, 3.4114197E+001, 3.2310880E+001, 3.1113845E+001, 3.2001073E+001, 2.8425643E+001, 2.8792004E+001, 2.8963536E+001, 2.8792596E+001, 2.8801595E+001, 2.8659395E+001, 2.8620665E+001, 2.8748201E+001, 2.9315046E+001, 2.9104253E+001
 1.2160198E+002, 3.5154483E+001, 2.9830182E+001, 3.6559282E+001, 3.2005570E+001, 4.8546475E+001, 4.4046409E+001, 5.2018317E+001, 4.8478367E+001, 3.0093650E+001, 3.0215423E+001, 3.0101148E+001, 3.0956569E+001, 3.0521177E+001, 3.1655381E+001, 3.3826258E+001, 3.2452846E+001, 3.0981371E+001, 3.1933559E+001, 2.9084716E+001, 2.8784415E+001, 2.8278080E+001, 2.8762789E+001, 2.8775093E+001, 2.8690987E+001, 2.8683784E+001, 2.8741512E+001, 2.9122046E+001, 2.9123406E+001
 1.2200139E+002, 3.5064502E+001, 2.9788271E+001, 3.6452024E+001, 3.1829484E+001, 4.8173600E+001, 4.3726966E+001, 5.1659644E+001, 4.8098044E+001, 2.9754316E+001, 3.0200057E+001, 3.0176300E+001, 3.0895546E+001, 3.0247420E+001, 3.1560258E+001, 3.2641869E+001, 3.2511713E+001, 3.2410301E+001, 3.1913133E+001, 2.9296673E+001, 2.8818045E+001, 2.9061042E+001, 2.8766241E+001, 2.8346534E+001, 2.8663785E+001, 2.8651591E+001, 2.8740835E+001, 2.8959582E+001, 2.9114588E+001
 1.2240150E+002, 3.4823964E+001, 2.9754203E+001, 3.6341248E+001, 3.1675658E+001, 4.7749414E+001, 4.3407070E+001, 5.1323170E+001, 4.7756622E+001, 2.9690105E+001, 3.0166130E+001, 2.9964060E+001, 3.0829649E+001, 3.0065998E+001, 3.1465755E+001, 3.2109089E+001, 3.2495890E+001, 3.2101509E+001, 3.1945531E+001, 2.9148959E+001, 2.8860397E+001, 2.9154105E+001, 2.8793462E+001, 2.8991457E+001, 2.8671304E+001, 2.8324455E+001, 2.8723129E+001, 2.8602933E+001, 2.9090274E+001
 1.2280285E+002, 3.4598990E+001, 2.9727013E+001, 3.6241167E+001, 3.1542132E+001, 4.7344017E+001, 4.3086574E+001, 5.1001547E+001, 4.7441034E+001, 2.9868960E+001, 3.0138517E+001, 2.9869052E+001, 3.0748933E+001, 2.9912026E+001, 3.1350320E+001, 3.1371205E+001, 3.2457108E+001, 3.1496733E+001, 3.1932500E+001, 2.8933733E+001, 2.8871618E+001, 2.8579978E+001, 2.8801921E+001, 2.8890270E+001, 2.8704636E+001, 2.8873774E+001, 2.8707484E+001, 2.8527005E+001, 2.9044612E+001
 1.2320089E+002, 3.4410873E+001, 2.9701586E+001, 3.6147386E+001, 3.1421773E+001, 4.6963218E+001, 4.2796148E+001, 5.0669373E+001, 4.7088877E+001, 3.0307500E+001, 3.0142313E+001, 3.0081268E+001, 3.0694371E+001, 3.0055895E+001, 3.1240375E+001, 3.0017553E+001, 3.2349549E+001, 3.2160408E+001, 3.1920716E+001, 2.8994054E+001, 2.8878719E+001, 2.8650278E+001, 2.8783262E+001, 2.8321633E+001, 2.8689098E+001, 2.8926117E+001, 2.8740171E+001, 2.8584564E+001, 2.9011169E+001
 1.2360376E+002, 3.4278137E+001, 2.9670878E+001, 3.6031946E+001, 3.1329079E+001, 4.6606460E+001, 4.2520492E+001, 5.0303877E+001, 4.6756610E+001, 3.0751696E+001, 3.0181113E+001, 3.0426318E+001, 3.0660168E+001, 3.0165947E+001, 3.1154364E+001, 3.0466636E+001, 3.2214626E+001, 3.2927584E+001, 3.1953376E+001, 2.9360081E+001, 2.8900386E+001, 2.9073120E+001, 2.8793576E+001, 2.8747555E+001, 2.8675996E+001, 2.8526232E+001, 2.8733100E+001, 2.8765417E+001, 2.8991671E+001
 1.2400291E+002, 3.4198714E+001, 2.9644187E+001, 3.5858264E+001, 3.1248893E+001, 4.6291273E+001, 4.2277298E+001, 4.9939149E+001, 4.6473083E+001, 3.2202520E+001, 3.0274336E+001, 3.1436912E+001, 3.0687824E+001, 3.0323367E+001, 3.1090578E+001, 3.0236593E+001, 3.2107217E+001, 3.3069907E+001, 3.2015182E+001, 2.9526901E+001, 2.8961345E+001, 2.8924259E+001, 2.8814658E+001, 2.8812566E+001, 2.8690937E+001, 2.8792158E+001, 2.8730218E+001, 2.8807040E+001, 2.8982463E+001
 1.2440213E+002, 3.4075899E+001, 2.9617582E+001, 3.5650884E+001, 3.1164839E+001, 4.5944757E+001, 4.2034036E+001, 4.9541432E+001, 4.6185613E+001, 3.3770101E+001, 3.0515403E+001, 3.1395845E+001, 3.0754890E+001, 3.0896774E+001, 3.1055407E+001, 2.9865916E+001, 3.1973008E+001, 3.2350896E+001, 3.2053513E+001, 2.9884222E+001, 2.9021465E+001, 2.9425222E+001, 2.8842745E+001, 2.9098042E+001, 2.8710900E+001, 2.8703814E+001, 2.8734398E+001, 2.8695425E+001, 2.8968742E+001
 1.2480154E+002, 3.3950987E+001, 2.9588976E+001, 3.5439871E+001, 3.1085099E+001, 4.5621416E+001, 4.1775210E+001, 4.9115631E+001, 4.5879722E+001, 3.5723842E+001, 3.0881680E+001, 3.2720019E+001, 3.0843448E+001, 3.0884700E+001, 3.1050826E+001, 2.9973353E+001, 3.1835465E+001, 3.1832902E+001, 3.2052990E+001, 2.9620804E+001, 2.9093131E+001, 2.9799925E+001, 2.8913545E+001, 2.9549002E+001, 2.8766105E+001, 2.9387889E+001, 2.8768143E+001, 2.8870467E+001, 2.8959177E+001
 1.2520050E+002, 3.3841095E+001, 2.9564261E+001, 3.5215756E+001, 3.1008935E+001, 4.5352852E+001, 4.1512295E+001, 4.8699427E+001, 4.5575102E+001, 3.5630045E+001, 3.1254168E+001, 3.5205963E+001, 3.1050275E+001, 3.2043858E+001, 3.1079367E+001, 3.0021293E+001, 3.1727422E+001, 3.1499157E+001, 3.2031144E+001, 3.0083699E+001, 2.9148804E+001, 2.9311826E+001, 2.8965186E+001, 2.9716143E+001, 2.8846559E+001, 2.9433314E+001, 2.8823118E+001, 2.9141545E+001, 2.8964433E+001
 1.2560160E+002, 3.3766004E+001, 2.9543332E+001, 3.5027967E+001, 3.0928665E+001, 4.5082368E+001, 4.1246204E+001, 4.8332348E+001, 4.5280695E+001, 3.4858919E+001, 3.1577620E+001, 3.5763243E+001, 3.1377113E+001, 3.3392552E+001, 3.1197523E+001, 3.0524062E+001, 3.1614054E+001, 3.1382327E+001, 3.1995262E+001, 2.9408122E+001, 2.9211719E+001, 2.9779804E+001, 2.9013342E+001, 2.9403438E+001, 2.8902385E+001, 2.9576113E+001, 2.8887710E+001, 2.9363613E+001, 2.8991769E+001
 1.2600320E+002, 3.3735001E+001, 2.9534876E+001, 3.4880812E+001, 3.0835333E+001, 4.4833038E+001, 4.0945977E+001, 4.8019677E+001, 4.4948481E+001, 3.8091536E+001, 3.1960250E+001, 3.5454746E+001, 3.1684553E+001, 3.5347077E+001, 3.1435923E+001, 3.1894024E+001, 3.1593368E+001, 3.1066710E+001, 3.1949108E+001, 2.8848175E+001, 2.9199194E+001, 2.9266386E+001, 2.9063301E+001, 2.9449965E+001, 2.8948860E+001, 2.9624797E+001, 2.8947604E+001, 2.9339547E+001, 2.9029157E+001
 1.2640055E+002, 3.3723557E+001, 2.9534140E+001, 3.4679289E+001, 3.0739354E+001, 4.4580281E+001, 4.0647474E+001, 4.7673105E+001, 4.4609482E+001, 3.2930714E+001, 3.2326005E+001, 3.8962061E+001, 3.2202434E+001, 3.6757426E+001, 3.1771704E+001, 3.3633298E+001, 3.1670609E+001, 3.0852394E+001, 3.1891374E+001, 2.8349177E+001, 2.9158442E+001, 2.8361619E+001, 2.9036870E+001, 2.9204925E+001, 2.8980979E+001, 2.9572551E+001, 2.8993724E+001, 2.9571355E+001, 2.9063804E+001
 1.2680084E+002, 3.3681840E+001, 2.9531617E+001, 3.4443492E+001, 3.0659530E+001, 4.4332635E+001, 4.0386094E+001, 4.7305688E+001, 4.4286278E+001, 3.1837106E+001, 3.2297552E+001, 3.4171609E+001, 3.2606593E+001, 3.8098680E+001, 3.2343839E+001, 3.5967784E+001, 3.1915630E+001, 3.0983696E+001, 3.1838922E+001, 2.8101139E+001, 2.9091573E+001, 2.8455667E+001, 2.8992984E+001, 2.8482999E+001, 2.8974623E+001, 2.9478994E+001, 2.9038887E+001, 2.9546575E+001, 2.9105957E+001
 1.2720006E+002, 3.3615997E+001, 2.9538258E+001, 3.4179842E+001, 3.0697324E+001, 4.4139402E+001, 4.0163141E+001, 4.6944534E+001, 4.3961388E+001, 3.3419444E+001, 3.2320868E+001, 3.2093938E+001, 3.2619277E+001, 3.4631182E+001, 3.2685087E+001, 3.7366041E+001, 3.2358337E+001, 3.3326260E+001, 3.1856060E+001, 2.7920540E+001, 2.9010446E+001, 2.8113400E+001, 2.8951891E+001, 2.8932727E+001, 2.8939285E+001, 2.9015236E+001, 2.9051748E+001, 2.9609722E+001, 2.9142898E+001
 1.2760089E+002, 3.3552415E+001, 2.9570497E+001, 3.3931978E+001, 3.0839029E+001, 4.3910017E+001, 3.9939925E+001, 4.6572812E+001, 4.3644230E+001, 3.5525434E+001, 3.2528719E+001, 4.1357709E+001, 3.2996546E+001, 3.7098050E+001, 3.2832191E+001, 3.5869367E+001, 3.2716223E+001, 3.6402897E+001, 3.2130785E+001, 2.8093770E+001, 2.8931291E+001, 2.7447300E+001, 2.8867526E+001, 3.0163626E+001, 2.8996806E+001, 2.9344257E+001, 2.9062319E+001, 2.9513817E+001, 2.9176823E+001
 1.2800104E+002, 3.3453086E+001, 2.9669962E+001, 3.3837594E+001, 3.0956068E+001, 4.3619323E+001, 3.9736925E+001, 4.6258692E+001, 4.3370521E+001, 3.2844622E+001, 3.2635116E+001, 3.4083068E+001, 3.3526636E+001, 3.9776790E+001, 3.3575904E+001, 3.6217761E+001, 3.2942773E+001, 3.5878278E+001, 3.2483728E+001, 2.8114746E+001, 2.8876641E+001, 2.7625149E+001, 2.8772293E+001, 2.8519303E+001, 2.9024264E+001, 2.9704459E+001, 2.9091826E+001, 2.9169988E+001, 2.9190595E+001
 1.2840386E+002, 3.3433876E+001, 2.9786854E+001, 3.3963336E+001, 3.1071194E+001, 4.3355000E+001, 3.9567679E+001, 4.5947964E+001, 4.3117476E+001, 3.3044409E+001, 3.2664529E+001, 3.2145000E+001, 3.3439099E+001, 3.2816268E+001, 3.3804397E+001, 3.7235508E+001, 3.3364902E+001, 3.7302246E+001, 3.2822126E+001, 2.8022460E+001, 2.8814550E+001, 2.7930718E+001, 2.8696891E+001, 2.7975127E+001, 2.8968740E+001, 2.9734408E+001, 2.9138504E+001, 2.9050847E+001, 2.9191760E+001
 1.2880137E+002, 3.3599161E+001, 2.9895572E+001, 3.4161881E+001, 3.1195357E+001, 4.3137258E+001, 3.9414670E+001, 4.5674411E+001, 4.2884546E+001, 3.4266142E+001, 3.2770327E+001, 3.3791404E+001, 3.3397785E+001, 3.2514610E+001, 3.3679265E+001, 3.3931976E+001, 3.3548426E+001, 3.5667847E+001, 3.3186120E+001, 2.8789082E+001, 2.8775498E+001, 2.8705842E+001, 2.8669935E+001, 2.8438657E+001, 2.8922129E+001, 2.9131205E+001, 2.9152778E+001, 2.8653294E+001, 2.9170893E+001
 1.2920257E+002, 3.3921296E+001, 2.9989579E+001, 3.4326426E+001, 3.1391311E+001, 4.2958904E+001, 3.9263348E+001, 4.5380859E+001, 4.2701498E+001, 3.5021443E+001, 3.2909274E+001, 3.7815952E+001, 3.3627055E+001, 3.3744964E+001, 3.3645457E+001, 3.4447645E+001, 3.3613566E+001, 3.3301348E+001, 3.3289103E+001, 2.9678622E+001, 2.8824653E+001, 2.9021519E+001, 2.8683114E+001, 2.8777279E+001, 2.8906199E+001, 2.9758500E+001, 2.9172350E+001, 2.8750725E+001, 2.9142553E+001
 1.2960362E+002, 3.4061186E+001, 3.0084749E+001, 3.4339926E+001, 3.1646784E+001, 4.2741294E+001, 3.9115288E+001, 4.5083433E+001, 4.2539457E+001, 3.6203906E+001, 3.3189469E+001, 3.9105202E+001, 3.4007212E+001, 3.2989066E+001, 3.3625914E+001, 3.3695159E+001, 3.3664758E+001, 3.4350667E+001, 3.3340790E+001, 2.8533165E+001, 2.8844213E+001, 3.0105248E+001, 2.8769435E+001, 2.9111155E+001, 2.8904001E+001, 3.0156277E+001, 2.9226543E+001, 2.9249432E+001, 2.9137728E+001
 1.3000060E+002, 3.3995669E+001, 3.0239696E+001, 3.4251917E+001, 3.1827207E+001, 4.2475252E+001, 3.8980304E+001, 4.4754920E+001, 4.2374914E+001, 3.4218280E+001, 3.3376558E+001, 4.0195991E+001, 3.4641685E+001, 3.9657927E+001, 3.3833654E+001, 3.4211400E+001, 3.3651373E+001, 3.3639726E+001, 3.3403210E+001, 2.9976202E+001, 2.8887250E+001, 2.8530829E+001, 2.8818870E+001, 3.0604241E+001, 2.8991026E+001, 2.9769200E+001, 2.9277386E+001, 2.9245097E+001, 2.9150124E+001
 1.3040152E+002, 3.3974568E+001, 3.0478291E+001, 3.4179770E+001, 3.1923968E+001, 4.2225817E+001, 3.8868747E+001, 4.4426891E+001, 4.2190609E+001, 3.4674663E+001, 3.3481949E+001, 3.3789558E+001, 3.4768441E+001, 3.8124004E+001, 3.4395683E+001, 4.1597690E+001, 3.4064185E+001, 3.4591923E+001, 3.3383612E+001, 2.9853254E+001, 2.8966400E+001, 2.9329079E+001, 2.8812137E+001, 2.9335787E+001, 2.9073586E+001, 2.9529817E+001, 2.9294418E+001, 2.9054039E+001, 2.9154072E+001
